optimus_id,age,party,ethnicity,income,marital_status,occupation_industry,vh02g,vh04g,vh06g,vh08g,vh10g,vh12g,donates_to_liberal_causes,congressional_district,vote,vote_prob
501757,38.0,4,1,5,3,14,0,0,0,1,1,0,2,1.0,0,0.0
238448,45.0,4,6,4,3,14,1,0,0,0,0,0,2,4.0,0,0.0
1100432,40.0,1,1,6,3,14,0,0,0,0,0,0,2,2.0,0,0.0
491282,69.0,2,1,4,1,14,1,1,1,1,1,1,2,1.0,0,0.4
359637,52.0,1,1,6,1,14,0,0,0,0,1,0,2,1.0,0,0.0
563337,41.0,1,4,5,1,14,1,0,0,0,0,0,2,3.0,0,0.0
685841,46.0,2,1,6,1,14,0,1,0,0,0,0,2,1.0,0,0.0
531429,54.0,1,4,3,1,14,1,0,0,0,0,0,2,3.0,0,0.0
635554,50.0,1,1,3,3,5,1,0,0,0,0,0,2,3.0,0,0.0
560526,80.0,2,1,2,3,3,1,1,1,1,1,0,2,3.0,0,0.4
935999,69.0,2,6,4,1,14,1,1,1,1,1,1,2,2.0,0,0.5
958952,32.0,1,1,3,1,1,1,1,0,1,1,0,2,2.0,0,0.1
1016564,57.0,3,1,6,1,14,0,0,1,1,1,1,2,2.0,0,0.5
131829,19.0,4,1,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
146784,51.0,4,1,6,1,14,1,0,1,0,1,0,2,4.0,0,0.2
977317,62.0,4,1,4,1,14,1,0,0,0,0,0,2,2.0,0,0.0
641398,43.0,1,1,6,3,14,0,1,1,0,0,0,2,3.0,0,0.0
724306,25.0,2,1,6,3,14,1,0,0,0,0,0,2,3.0,0,0.0
107230,46.0,2,6,2,1,14,1,1,1,1,1,0,2,3.0,0,0.1
202802,33.0,3,4,3,1,14,0,0,1,0,1,0,2,4.0,0,0.0
203233,56.0,1,1,3,1,14,1,1,1,1,1,1,2,4.0,1,0.7
692942,60.0,3,4,6,3,14,0,0,0,0,0,0,2,1.0,0,0.0
558721,83.0,2,6,1,1,14,1,1,1,1,1,1,2,3.0,0,0.4
835263,47.0,4,1,6,3,14,1,0,1,0,0,0,2,2.0,0,0.0
351707,70.0,2,4,4,3,14,1,1,1,1,1,0,2,1.0,0,0.1
1003158,32.0,4,1,1,1,14,1,1,1,0,1,0,2,2.0,0,0.0
546588,21.0,4,3,4,3,14,1,0,0,0,0,0,2,3.0,0,0.0
584091,67.0,1,1,3,3,14,0,1,0,0,0,0,2,1.0,0,0.1
507064,74.0,2,4,4,3,14,1,1,1,1,1,1,2,1.0,0,0.4
265312,46.0,2,1,6,3,14,1,1,1,1,1,0,2,4.0,0,0.1
1049604,46.0,2,1,3,1,14,1,1,1,1,1,1,2,2.0,0,0.0
25470,54.0,1,1,5,3,5,0,0,1,0,0,0,2,3.0,0,0.1
969878,61.0,1,5,2,3,14,1,0,0,0,0,0,2,2.0,0,0.0
439439,24.0,2,1,6,3,14,0,0,0,0,0,0,2,1.0,0,0.0
811210,65.0,1,6,6,3,14,1,1,1,1,1,1,2,2.0,0,0.5
640988,43.0,4,4,3,3,14,0,1,1,1,1,1,2,3.0,0,0.0
907428,41.0,4,1,4,2,14,1,1,1,1,1,1,2,2.0,0,0.2
1061818,62.0,1,1,3,3,14,1,1,1,1,1,1,2,2.0,0,0.4
93218,33.0,4,3,4,3,14,1,0,1,0,0,1,2,1.0,0,0.0
266716,75.0,4,3,2,3,14,1,1,1,1,1,0,2,4.0,0,0.1
278911,25.0,1,2,6,3,14,0,1,1,0,0,0,2,4.0,0,0.0
405044,25.0,2,4,6,3,14,1,0,0,0,0,0,2,4.0,0,0.0
964879,58.0,2,1,3,1,5,1,1,1,1,1,1,2,2.0,0,0.4
359298,46.0,2,1,6,3,14,0,0,0,0,0,0,2,1.0,0,0.0
135026,28.0,2,4,6,3,14,1,0,0,0,0,0,2,4.0,0,0.0
365081,41.0,2,4,4,3,14,1,0,1,0,0,0,2,4.0,0,0.0
786695,52.0,1,3,6,3,14,1,1,1,0,0,0,2,2.0,0,0.0
58050,49.0,1,6,3,1,6,1,1,1,1,1,0,2,3.0,0,0.2
123903,36.0,2,4,6,3,14,1,1,1,0,1,0,2,4.0,0,0.0
570841,19.0,1,1,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
234175,20.0,4,4,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
895322,64.0,1,1,6,1,14,1,1,1,1,1,1,2,2.0,1,0.6
860407,65.0,1,6,6,3,14,1,1,1,1,1,1,2,4.0,0,0.5
229247,29.0,2,6,4,3,14,1,0,0,0,0,0,2,4.0,0,0.0
453466,84.0,4,3,5,3,14,0,0,0,0,0,0,2,1.0,0,0.0
318960,65.0,1,1,5,3,4,1,1,1,1,1,1,2,1.0,0,0.4
420869,23.0,1,4,3,3,14,1,0,0,0,0,0,2,4.0,0,0.0
186920,36.0,2,1,4,3,14,1,0,1,0,1,0,2,4.0,0,0.0
449327,55.0,1,1,5,1,2,1,1,1,1,1,1,2,4.0,1,0.6
583898,53.0,2,4,3,3,14,1,1,0,1,1,0,2,1.0,0,0.0
536589,71.0,2,1,5,3,14,1,1,1,1,1,1,2,1.0,1,0.6
242747,46.0,1,1,3,2,14,1,0,1,0,1,0,2,3.0,0,0.0
347368,48.0,1,1,3,3,1,1,1,1,1,1,0,2,4.0,0,0.1
143390,45.0,2,6,3,1,14,1,0,0,0,0,0,2,4.0,0,0.1
760947,49.0,1,1,6,3,14,1,1,1,1,1,0,2,3.0,0,0.1
635354,22.0,1,1,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
709715,53.0,2,1,2,3,14,1,1,1,0,1,1,2,3.0,0,0.3
580335,41.0,1,1,2,1,14,1,0,1,1,1,0,2,3.0,0,0.0
780729,59.0,2,1,2,3,3,1,1,1,0,0,1,2,2.0,0,0.2
911918,62.0,2,1,3,1,1,1,1,1,1,1,1,2,2.0,0,0.4
347618,63.0,4,4,4,1,14,0,1,1,0,1,0,2,1.0,0,0.0
320760,34.0,4,6,6,3,14,1,1,0,0,0,0,2,1.0,0,0.0
573270,37.0,1,4,3,2,14,0,1,1,1,1,0,2,3.0,0,0.0
956401,59.0,2,1,6,3,14,0,0,0,0,0,0,2,2.0,0,0.0
969819,50.0,1,1,1,1,14,1,1,1,1,1,0,2,2.0,0,0.3
225760,40.0,4,3,4,2,4,0,0,0,0,0,0,2,4.0,0,0.0
331306,57.0,2,4,4,3,14,0,0,0,0,0,0,2,1.0,0,0.0
1021696,63.0,1,1,4,3,14,0,1,1,0,1,0,2,2.0,0,0.0
397928,24.0,2,4,6,1,14,0,0,0,0,0,0,2,1.0,0,0.0
449044,43.0,2,4,3,1,14,1,1,1,0,1,1,2,4.0,0,0.4
384683,26.0,4,1,6,3,14,0,0,0,0,0,0,2,1.0,0,0.0
118276,61.0,1,6,5,3,14,1,1,1,0,1,0,2,3.0,0,0.0
933278,52.0,4,1,4,1,14,1,1,1,1,1,1,2,2.0,0,0.1
670875,78.0,3,1,4,1,2,1,1,1,1,0,0,2,3.0,0,0.4
191188,50.0,1,4,1,1,14,1,1,1,0,0,0,2,4.0,0,0.0
946566,24.0,1,1,6,2,14,1,0,0,0,0,0,2,2.0,0,0.0
152001,43.0,2,4,4,3,14,0,0,1,0,1,0,2,4.0,0,0.1
829500,70.0,2,1,4,1,14,0,0,0,0,0,0,2,4.0,0,0.0
649472,39.0,2,4,4,3,14,1,0,0,0,0,0,2,1.0,0,0.0
815572,41.0,1,1,6,1,14,1,1,1,0,0,0,2,2.0,0,0.0
1048926,70.0,2,1,6,3,14,1,1,1,0,1,0,2,2.0,0,0.0
148568,21.0,3,1,4,3,6,1,0,0,0,0,0,2,4.0,0,0.0
702145,22.0,2,1,3,3,14,1,0,0,0,0,0,2,3.0,0,0.0
181750,72.0,1,1,4,1,2,1,1,1,0,1,0,2,4.0,0,0.1
631532,44.0,1,1,1,1,14,0,0,0,0,0,0,2,3.0,0,0.0
151208,41.0,2,1,6,2,14,1,0,1,0,0,0,2,4.0,0,0.0
128434,73.0,1,1,4,1,6,1,1,0,0,1,1,2,4.0,0,0.4
402193,77.0,2,1,5,3,14,0,0,0,0,0,0,2,1.0,0,0.0
975568,66.0,4,1,3,3,14,1,1,1,0,1,1,2,2.0,0,0.4
126968,65.0,2,1,3,3,14,0,0,1,0,1,1,2,4.0,0,0.1
450460,24.0,2,1,4,3,14,1,0,0,0,0,0,2,1.0,0,0.0
233414,68.0,2,4,4,3,14,0,0,0,0,0,0,2,4.0,0,0.0
775882,49.0,1,1,3,1,14,1,1,0,0,0,0,2,2.0,0,0.1
138433,41.0,1,1,2,1,14,0,0,0,0,0,0,2,4.0,0,0.0
793470,54.0,1,1,4,3,6,1,0,0,0,0,0,2,2.0,0,0.0
407063,65.0,1,1,5,1,14,1,1,1,1,1,1,2,4.0,0,0.5
716094,62.0,1,1,6,3,14,1,0,1,1,1,0,2,3.0,0,0.0
334854,54.0,2,1,6,3,14,1,1,1,0,1,1,2,4.0,0,0.2
917532,69.0,2,1,4,3,14,1,1,1,1,1,1,2,2.0,0,0.3
799985,53.0,1,1,5,3,14,1,0,1,1,1,0,2,2.0,0,0.0
887307,22.0,4,4,6,3,14,0,0,0,0,0,0,2,2.0,0,0.0
1091993,92.0,1,1,4,3,14,1,1,1,1,1,1,2,2.0,1,0.9
116917,71.0,2,6,4,1,14,1,1,1,1,1,1,2,3.0,1,0.6
880013,32.0,3,1,6,2,14,0,0,0,0,0,0,2,2.0,0,0.0
517252,50.0,2,1,2,3,14,1,1,1,0,0,0,2,1.0,0,0.0
883135,63.0,2,1,4,3,3,1,1,1,1,1,1,2,2.0,1,0.6
1068776,61.0,1,1,4,1,14,1,1,1,1,1,1,2,2.0,0,0.3
1055411,74.0,4,1,2,3,5,1,1,1,1,1,1,2,2.0,0,0.4
394812,67.0,2,1,4,1,3,0,0,1,0,0,0,2,1.0,0,0.1
479623,33.0,2,1,6,2,14,0,0,0,0,0,0,2,1.0,0,0.0
299465,30.0,2,4,6,2,14,0,0,0,0,0,0,2,4.0,0,0.0
318526,23.0,4,1,6,3,14,0,0,0,0,0,0,2,1.0,0,0.0
16241,46.0,1,5,2,1,14,1,1,1,0,1,0,2,3.0,0,0.0
405332,41.0,2,4,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
545640,65.0,2,1,2,3,14,1,1,1,0,0,0,2,3.0,0,0.0
308968,61.0,1,6,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
77519,77.0,2,1,6,3,14,1,1,1,1,1,0,2,3.0,0,0.2
239170,72.0,2,6,6,1,14,1,1,1,1,1,1,2,4.0,0,0.4
844561,41.0,1,1,1,3,14,0,0,0,0,1,0,2,2.0,0,0.0
250097,69.0,2,1,1,1,14,1,1,1,1,1,1,2,3.0,0,0.3
832049,30.0,4,4,2,3,14,0,0,1,0,0,0,2,2.0,0,0.0
1040239,58.0,1,4,4,1,3,1,1,1,0,0,0,2,2.0,0,0.1
232504,45.0,2,4,4,3,14,1,1,1,0,1,0,2,4.0,0,0.1
610316,46.0,2,6,6,1,14,1,1,1,1,1,1,2,1.0,0,0.2
76279,21.0,2,4,3,3,14,1,0,0,0,0,0,2,1.0,0,0.0
610477,31.0,4,4,3,3,14,1,1,1,1,0,0,2,1.0,0,0.0
179260,63.0,1,1,2,2,14,0,0,1,0,1,0,2,4.0,0,0.1
403704,22.0,4,1,5,1,14,1,0,0,0,0,0,2,1.0,0,0.0
957964,55.0,4,1,5,3,14,1,1,1,1,1,1,2,2.0,0,0.2
1096820,50.0,1,1,5,3,14,0,1,1,1,1,0,2,2.0,0,0.0
495709,58.0,2,1,4,3,3,0,0,0,0,0,0,2,1.0,0,0.0
262133,26.0,3,1,4,3,14,0,1,1,0,0,0,2,4.0,0,0.0
572471,75.0,2,4,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
33278,33.0,1,1,3,1,14,0,0,0,0,0,0,2,3.0,0,0.0
723924,61.0,4,1,3,3,4,0,0,0,0,0,0,2,3.0,0,0.0
1359,75.0,1,6,6,3,14,0,1,1,0,1,0,2,2.0,0,0.2
226501,46.0,2,4,3,3,14,0,0,1,0,0,0,2,4.0,0,0.0
537938,48.0,1,1,6,3,14,1,1,1,0,1,0,2,1.0,0,0.1
631602,65.0,1,1,6,3,14,1,0,0,0,0,0,2,3.0,0,0.0
1034862,47.0,2,4,3,3,14,1,1,1,0,1,0,2,2.0,0,0.1
718330,37.0,4,6,6,3,14,1,0,0,0,0,0,2,3.0,0,0.0
662606,45.0,4,1,3,1,14,1,1,1,1,1,1,2,3.0,0,0.1
959248,66.0,1,1,3,3,14,1,1,1,0,0,0,2,2.0,0,0.0
121391,74.0,1,1,4,3,14,1,1,1,1,1,1,2,3.0,0,0.5
947250,90.0,2,1,5,3,5,1,1,1,1,1,1,2,2.0,0,0.5
847654,74.0,1,1,3,1,14,1,1,1,0,1,0,2,2.0,0,0.0
388749,64.0,2,1,5,3,14,1,1,1,0,0,1,2,4.0,0,0.3
99472,76.0,4,1,6,1,14,1,1,1,0,0,0,2,3.0,0,0.2
619025,88.0,4,1,6,3,14,1,1,1,0,1,0,2,3.0,0,0.1
270731,54.0,1,1,3,1,7,1,1,1,1,1,1,2,4.0,0,0.1
515813,68.0,4,1,3,1,14,1,0,0,0,0,0,2,1.0,0,0.0
324077,39.0,4,1,6,3,14,1,0,0,0,0,0,2,4.0,0,0.0
384052,49.0,2,1,6,3,14,1,0,1,0,0,0,2,4.0,0,0.0
90435,34.0,2,6,4,3,14,1,0,0,0,0,0,2,1.0,0,0.0
812569,53.0,4,1,6,3,14,0,0,0,0,0,0,2,2.0,0,0.0
448475,34.0,4,1,3,1,14,1,1,0,0,0,0,2,1.0,0,0.0
305722,21.0,4,6,5,3,14,0,0,0,0,0,0,2,4.0,0,0.0
763722,26.0,3,1,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
247228,21.0,1,1,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
468391,48.0,1,4,4,1,5,1,1,1,1,1,1,2,1.0,0,0.1
821816,75.0,4,1,6,1,14,1,1,1,1,1,1,2,2.0,0,0.4
553925,34.0,4,1,4,3,14,1,0,1,0,1,0,2,3.0,0,0.0
959811,32.0,3,1,6,1,14,1,1,1,0,0,0,2,2.0,0,0.0
75277,42.0,1,1,6,3,14,0,0,0,0,0,0,2,1.0,0,0.0
461167,91.0,2,1,4,2,14,1,1,1,1,1,1,2,1.0,0,0.4
543725,24.0,4,4,5,3,4,1,1,0,0,0,0,2,1.0,0,0.0
49872,28.0,1,6,3,3,3,1,1,1,0,0,0,2,3.0,0,0.0
450063,66.0,2,4,4,3,14,1,1,1,0,0,0,2,1.0,0,0.2
807492,27.0,1,1,3,3,14,1,1,1,0,0,0,2,2.0,0,0.0
176885,44.0,1,1,3,1,14,0,0,0,0,0,0,2,4.0,0,0.0
1046619,68.0,3,1,4,1,7,1,0,0,0,0,0,2,2.0,0,0.0
957439,21.0,2,1,6,3,14,1,0,0,0,0,0,2,2.0,0,0.0
439784,54.0,2,1,4,3,12,1,1,1,1,1,1,2,1.0,0,0.2
298141,88.0,2,1,4,3,5,1,1,1,0,1,0,2,3.0,0,0.2
443594,40.0,2,2,6,3,14,1,0,1,0,0,0,2,1.0,0,0.0
360129,63.0,2,6,4,3,14,0,1,1,1,1,0,2,1.0,0,0.2
734653,48.0,4,4,6,3,14,1,1,1,1,1,1,2,3.0,0,0.1
279843,64.0,1,3,3,3,14,1,1,1,1,0,0,2,4.0,0,0.1
1045665,55.0,4,2,2,1,14,1,1,1,0,0,0,2,2.0,0,0.0
280363,63.0,4,1,3,3,3,1,0,0,0,0,0,2,4.0,0,0.0
106912,51.0,1,4,6,3,14,1,1,1,1,1,1,2,3.0,0,0.4
593413,63.0,4,4,3,1,5,1,1,1,1,1,1,2,3.0,0,0.2
816068,49.0,1,1,5,3,14,1,1,1,1,0,0,2,2.0,0,0.0
806405,52.0,4,4,6,3,14,1,0,0,0,0,0,2,2.0,0,0.0
771422,23.0,1,1,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
910874,83.0,1,1,3,2,14,1,1,1,0,1,1,2,2.0,0,0.4
420064,37.0,1,4,2,3,14,0,0,0,0,1,0,2,1.0,0,0.2
244088,83.0,1,4,6,3,14,1,0,0,0,1,1,2,3.0,0,0.4
452748,46.0,2,1,6,3,14,0,0,0,0,0,0,2,1.0,0,0.0
23032,52.0,2,4,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
89272,36.0,2,1,4,3,14,0,0,0,0,0,0,2,1.0,0,0.0
796507,72.0,1,1,6,1,14,0,0,0,0,0,0,2,2.0,0,0.0
101027,67.0,1,1,5,1,14,1,1,1,1,1,1,2,3.0,0,0.3
718642,39.0,2,1,3,2,14,1,0,1,1,1,1,2,3.0,0,0.0
859607,79.0,1,1,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
903249,54.0,4,1,6,1,14,1,0,0,0,0,0,2,2.0,0,0.0
341231,85.0,2,4,6,1,14,1,1,1,0,1,1,2,1.0,0,0.4
540496,78.0,4,1,4,1,5,1,1,1,1,1,1,2,1.0,1,0.6
662943,81.0,1,1,5,1,5,0,1,1,0,0,0,2,3.0,0,0.2
545564,65.0,2,4,6,1,14,0,0,0,0,0,0,2,3.0,0,0.0
194089,47.0,1,3,2,1,14,1,1,1,0,1,1,2,4.0,0,0.3
683299,84.0,1,1,5,3,5,1,0,0,0,0,0,2,1.0,0,0.1
304317,50.0,2,4,5,2,1,1,1,1,1,1,1,2,4.0,0,0.1
620849,56.0,3,6,6,3,14,1,0,0,0,0,0,2,3.0,0,0.0
126529,31.0,4,1,3,3,14,0,0,0,0,0,0,2,4.0,0,0.0
577612,68.0,1,1,6,3,14,1,0,1,1,1,0,2,1.0,0,0.1
437136,36.0,2,3,5,3,14,1,1,0,0,0,0,2,1.0,0,0.0
1010741,20.0,4,1,2,3,1,0,0,0,0,0,0,2,2.0,0,0.0
540384,28.0,4,5,4,3,14,0,0,0,0,0,0,2,1.0,0,0.0
404905,36.0,4,4,4,3,14,1,0,0,0,0,0,2,4.0,0,0.0
870537,31.0,4,1,6,3,14,1,0,0,0,0,0,2,4.0,0,0.0
744920,21.0,4,3,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
271965,40.0,4,3,2,1,14,1,0,1,0,0,1,2,3.0,0,0.0
415497,56.0,1,1,6,3,14,1,1,0,0,1,0,2,1.0,0,0.0
84403,75.0,1,1,6,3,14,1,1,1,1,1,0,2,1.0,0,0.1
249941,61.0,2,6,3,1,3,1,1,1,1,1,1,2,3.0,0,0.2
266919,63.0,1,1,3,3,14,1,1,1,1,0,1,2,4.0,0,0.3
604733,46.0,2,4,6,1,14,1,0,1,0,1,0,2,3.0,0,0.0
957339,76.0,2,1,4,1,12,1,1,1,1,1,1,2,2.0,0,0.3
180337,60.0,2,1,4,3,14,1,1,1,0,0,0,2,4.0,0,0.1
870440,69.0,2,5,4,1,3,1,1,1,1,0,0,2,4.0,0,0.3
131961,75.0,2,6,4,3,5,1,1,1,1,1,1,2,4.0,1,0.6
38459,37.0,2,4,2,1,14,1,0,0,0,0,0,2,3.0,0,0.0
1033335,67.0,4,1,3,2,14,1,1,1,1,1,1,2,2.0,0,0.5
345945,59.0,1,6,4,3,6,1,1,1,0,0,0,2,4.0,0,0.0
326529,68.0,1,6,4,3,14,1,1,1,1,1,1,2,1.0,0,0.5
716751,25.0,2,4,6,2,14,1,0,1,0,0,0,2,3.0,0,0.0
1097821,40.0,2,1,6,1,14,0,0,1,1,1,0,2,2.0,0,0.1
931112,47.0,4,4,5,3,14,0,1,0,0,0,0,2,2.0,0,0.0
715284,54.0,1,1,6,3,14,1,1,1,0,1,1,2,3.0,0,0.5
1094303,68.0,1,1,4,3,14,1,1,1,1,1,1,2,2.0,1,0.6
208209,21.0,2,5,3,3,14,1,0,0,0,0,0,2,4.0,0,0.0
564441,30.0,2,1,3,3,14,1,0,0,0,0,0,2,3.0,0,0.0
36540,39.0,3,4,6,3,14,1,0,0,0,0,0,2,3.0,0,0.0
937588,23.0,1,4,6,3,14,1,0,0,0,0,0,2,2.0,0,0.0
985406,70.0,2,4,5,3,14,1,1,1,0,0,0,2,2.0,0,0.0
37971,26.0,3,1,6,3,14,0,1,1,0,0,0,2,3.0,0,0.0
252954,50.0,2,1,3,2,14,1,1,1,0,0,0,2,3.0,0,0.0
688659,70.0,2,1,4,3,4,1,1,1,1,1,1,2,1.0,0,0.3
126471,49.0,2,1,4,3,14,1,1,1,1,1,0,2,4.0,0,0.1
626573,84.0,1,1,6,3,14,1,1,1,1,1,1,2,3.0,1,0.7
623251,25.0,4,4,6,3,14,1,0,0,0,0,0,2,3.0,0,0.0
399927,23.0,4,3,6,3,14,0,0,0,0,0,0,2,1.0,0,0.0
219994,76.0,2,1,6,1,14,1,0,0,0,0,0,2,4.0,0,0.0
722543,23.0,4,6,6,3,14,1,0,0,0,0,0,2,3.0,0,0.0
337931,22.0,2,1,5,3,14,1,0,0,0,0,0,2,4.0,0,0.0
924987,43.0,1,1,6,3,14,1,0,0,1,1,1,2,2.0,0,0.1
913415,50.0,2,1,4,1,14,1,0,0,0,0,0,2,2.0,0,0.0
595065,27.0,4,4,6,1,14,0,0,0,0,0,0,2,3.0,0,0.0
157611,78.0,2,1,4,1,14,0,0,0,0,0,0,2,4.0,0,0.0
146735,56.0,4,3,4,1,14,1,1,0,0,0,0,2,4.0,0,0.0
557569,41.0,1,5,4,2,14,1,1,1,1,1,1,2,3.0,0,0.3
32660,46.0,2,1,6,1,14,1,1,1,0,0,0,2,3.0,0,0.0
897899,34.0,4,1,6,1,14,0,0,0,0,0,0,2,2.0,0,0.0
204953,39.0,1,1,3,3,14,1,0,0,1,1,0,2,4.0,0,0.0
781095,63.0,1,1,6,1,14,0,0,0,0,0,0,2,2.0,0,0.0
753420,42.0,1,1,3,1,14,1,1,1,1,1,0,2,3.0,0,0.0
361624,60.0,1,2,4,3,8,1,1,1,1,1,0,2,4.0,0,0.0
893072,46.0,3,1,3,3,14,1,1,1,0,0,0,2,2.0,0,0.0
736641,50.0,1,1,4,1,7,1,0,0,0,0,0,2,3.0,0,0.0
785490,75.0,1,1,3,3,5,1,1,1,1,1,1,2,2.0,1,0.6
601530,59.0,1,1,5,3,14,0,0,0,0,0,0,2,3.0,0,0.0
677252,24.0,2,4,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
600204,59.0,4,3,6,3,14,0,0,1,0,0,0,2,3.0,0,0.0
760307,57.0,1,1,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
426649,35.0,4,5,6,3,14,0,0,1,0,0,0,2,4.0,0,0.0
672387,85.0,1,1,5,3,5,1,1,1,1,1,1,2,3.0,1,0.6
918072,59.0,4,1,6,3,14,1,0,0,0,0,0,2,2.0,0,0.0
15164,38.0,4,1,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
283950,69.0,2,6,4,1,14,1,1,1,1,1,1,2,4.0,0,0.4
666255,32.0,4,1,4,2,14,1,0,1,0,1,0,2,3.0,0,0.0
922216,35.0,2,1,3,1,14,1,1,1,1,1,0,2,2.0,0,0.1
652417,41.0,2,4,6,3,14,1,0,0,0,0,0,2,1.0,0,0.0
275787,23.0,1,1,6,3,14,1,0,0,0,0,0,2,4.0,0,0.0
522825,30.0,4,4,4,3,14,0,0,0,0,0,0,2,1.0,0,0.0
230581,76.0,2,1,5,3,3,1,0,0,0,0,0,2,4.0,0,0.0
617370,78.0,2,1,5,3,14,1,1,1,1,1,1,2,3.0,0,0.4
9856,25.0,2,1,4,3,14,1,0,1,0,0,0,2,2.0,0,0.0
213052,55.0,1,1,4,2,6,1,1,1,1,1,1,2,4.0,0,0.2
612346,71.0,4,3,6,3,14,1,0,1,0,1,0,2,1.0,0,0.0
1040544,56.0,2,1,6,3,14,1,1,1,1,1,1,2,2.0,0,0.3
98190,39.0,2,1,6,3,14,1,0,1,0,0,0,2,3.0,0,0.0
572879,31.0,2,1,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
884115,82.0,2,1,4,1,5,1,1,1,1,1,1,2,2.0,1,0.6
316085,59.0,2,6,3,3,14,1,1,1,1,1,1,2,4.0,0,0.3
1028845,30.0,1,1,1,1,14,1,1,1,1,1,0,2,2.0,0,0.0
232841,72.0,2,1,5,3,14,1,1,1,1,1,0,2,4.0,0,0.2
973117,37.0,4,3,4,2,14,1,0,1,0,1,0,2,2.0,0,0.0
178554,75.0,4,1,6,1,14,1,1,1,0,1,1,2,4.0,0,0.3
165347,64.0,4,1,6,1,14,1,1,1,0,0,0,2,4.0,0,0.0
272409,36.0,4,1,3,1,14,1,1,0,0,0,0,2,3.0,0,0.0
239153,68.0,2,1,3,1,5,1,1,1,1,1,0,2,4.0,0,0.1
195622,31.0,4,1,4,3,14,1,1,1,0,0,0,2,4.0,0,0.0
91322,58.0,2,4,6,1,14,1,0,0,0,0,0,2,1.0,0,0.0
586879,73.0,1,1,5,3,14,0,1,1,0,1,0,2,1.0,0,0.0
317554,22.0,4,6,6,3,14,0,0,0,0,0,0,2,4.0,0,0.0
341962,60.0,2,1,4,3,14,1,0,1,1,1,0,2,4.0,0,0.1
574736,56.0,1,6,3,3,14,0,0,0,0,0,0,2,1.0,0,0.0
2296,22.0,1,1,6,3,14,0,0,0,0,0,0,2,2.0,0,0.0
634711,63.0,1,1,1,1,14,1,1,1,1,0,0,2,3.0,0,0.3
106685,41.0,2,1,6,3,14,1,0,1,0,1,0,2,3.0,0,0.0
364659,48.0,2,4,4,1,2,1,1,1,0,1,0,2,4.0,0,0.2
581627,53.0,2,1,2,1,14,1,1,1,1,1,1,2,3.0,0,0.2
783355,93.0,1,1,1,1,14,1,1,1,1,1,1,2,2.0,1,0.6
592731,78.0,2,1,3,3,14,1,1,1,1,1,1,2,3.0,0,0.5
340792,63.0,2,1,4,3,2,0,0,1,0,0,0,2,1.0,0,0.2
303500,66.0,2,1,5,3,14,1,0,1,1,1,0,2,4.0,0,0.1
1076899,73.0,2,1,3,3,14,1,1,1,1,1,1,2,2.0,0,0.5
799737,77.0,1,1,6,3,14,1,1,1,1,1,0,2,2.0,0,0.3
587608,76.0,2,1,6,3,14,1,1,1,1,1,1,2,1.0,0,0.4
31307,59.0,3,1,4,1,5,1,1,1,1,1,1,2,3.0,0,0.2
500807,29.0,2,1,6,2,14,0,0,0,0,0,0,2,1.0,0,0.0
858278,76.0,2,1,6,3,14,1,1,1,0,0,0,2,4.0,0,0.0
282795,32.0,1,4,4,3,14,1,0,1,0,1,0,2,4.0,0,0.1
665111,68.0,1,1,4,1,5,1,1,1,1,1,1,2,1.0,0,0.5
537933,26.0,2,4,6,3,14,1,0,1,0,0,0,2,1.0,0,0.0
67297,89.0,1,1,3,3,14,1,0,1,1,0,0,2,3.0,0,0.1
214230,34.0,4,1,6,1,14,1,0,0,0,0,0,2,4.0,0,0.0
231520,45.0,2,6,6,3,14,1,1,1,1,1,1,2,4.0,1,0.6
26526,45.0,3,1,4,1,14,1,0,0,0,0,0,2,3.0,0,0.0
505855,35.0,4,1,6,3,14,0,0,0,0,0,0,2,1.0,0,0.0
506903,73.0,2,1,2,3,5,1,1,1,1,1,1,2,1.0,1,1.0
114962,61.0,1,6,3,1,14,1,0,0,0,0,0,2,3.0,0,0.0
1002256,56.0,2,4,2,1,14,1,0,0,0,1,0,2,2.0,0,0.0
223706,57.0,2,1,4,3,14,1,1,1,1,1,1,2,4.0,0,0.3
347094,34.0,2,1,4,3,14,1,0,1,0,0,0,2,4.0,0,0.0
677048,63.0,2,4,4,3,14,1,0,0,0,0,0,2,3.0,0,0.0
640527,31.0,1,4,6,3,14,0,0,0,0,0,0,2,3.0,0,0.0
